testingType, system, assimilationMethod, observationInterval, stateError, timeError, RMSE, 
True,L63+time,EAKF,0.5,0.1,0.031,3.0608416228095994,
True,L63+time,EAKF,0.5,0.1,0.032,3.1190096875590685,
True,L63+time,EAKF,0.5,0.1,0.032,3.249517766105213,
True,L63+time,EAKF,0.5,0.1,0.032,3.2200896896811044,
True,L63+time,EAKF,0.5,0.1,0.033,3.0639177351013935,
True,L63+time,EAKF,0.5,0.1,0.033,3.5403247659302854,
True,L63+time,EAKF,0.5,0.1,0.033,3.104054163147413,
True,L63+time,EAKF,0.5,0.1,0.034,3.2513942482069322,
True,L63+time,EAKF,0.5,0.1,0.034,3.1945022644815944,
True,L63+time,EAKF,0.5,0.1,0.034,3.629626451343426,
True,L63+time,EAKF,0.5,0.1,0.035,3.6834950803625244,
True,L63+time,EAKF,0.5,0.1,0.035,3.2216715775714433,
True,L63+time,EAKF,0.5,0.1,0.035,3.2092148188425402,
True,L63+time,EAKF,0.5,0.1,0.036000000000000004,3.6710062152955776,
True,L63+time,EAKF,0.5,0.1,0.036000000000000004,3.497240888763069,
True,L63+time,EAKF,0.5,0.1,0.036000000000000004,3.5136466508438056,
True,L63+time,EAKF,0.5,0.1,0.037,3.572644435469294,
True,L63+time,EAKF,0.5,0.1,0.037,3.781694599389617,
True,L63+time,EAKF,0.5,0.1,0.037,3.531801471343577,
True,L63+time,EAKF,0.5,0.1,0.038,3.447409071867161,
True,L63+time,EAKF,0.5,0.1,0.038,3.842907352689352,
True,L63+time,EAKF,0.5,0.1,0.038,3.5618852138662263,
True,L63+time,EAKF,0.5,0.1,0.039,3.8035478878603968,
True,L63+time,EAKF,0.5,0.1,0.039,4.019349682988908,
True,L63+time,EAKF,0.5,0.1,0.039,3.926435341416287,
True,L63+time,EAKF,0.5,0.1,0.04,3.856047710258209,
True,L63+time,EAKF,0.5,0.1,0.04,3.9414496580682963,
True,L63+time,EAKF,0.5,0.1,0.04,3.6768181330917526,
True,L63+time,EAKF,0.5,0.1,0.041,4.211087167709921,
True,L63+time,EAKF,0.5,0.1,0.041,4.119112767788017,
True,L63+time,EAKF,0.5,0.1,0.041,3.9367656693942426,
True,L63+time,EAKF,0.5,0.1,0.042,4.17722316065639,
True,L63+time,EAKF,0.5,0.1,0.042,3.9994061293381544,
True,L63+time,EAKF,0.5,0.1,0.042,4.094992429963094,
True,L63+time,EAKF,0.5,0.1,0.043000000000000003,4.331917327965705,
True,L63+time,EAKF,0.5,0.1,0.043000000000000003,4.255064035666246,
True,L63+time,EAKF,0.5,0.1,0.043000000000000003,4.240816632398702,
True,L63+time,EAKF,0.5,0.1,0.044,4.461782253094389,
True,L63+time,EAKF,0.5,0.1,0.044,4.064976975502506,
True,L63+time,EAKF,0.5,0.1,0.044,4.3482860559919905,
True,L63+time,EAKF,0.5,0.1,0.045,4.412672209497199,
True,L63+time,EAKF,0.5,0.1,0.045,4.332392972022218,
True,L63+time,EAKF,0.5,0.1,0.045,4.567263085576281,
True,L63+time,EAKF,0.5,0.1,0.046,4.584880084235748,
True,L63+time,EAKF,0.5,0.1,0.046,4.391007375019944,
True,L63+time,EAKF,0.5,0.1,0.046,4.687316910114725,
True,L63+time,EAKF,0.5,0.1,0.047,4.476971191355555,
True,L63+time,EAKF,0.5,0.1,0.047,4.821042588524885,
True,L63+time,EAKF,0.5,0.1,0.047,4.637029631505635,
True,L63+time,EAKF,0.5,0.1,0.048,4.736194161770095,
True,L63+time,EAKF,0.5,0.1,0.048,4.864673145855971,
True,L63+time,EAKF,0.5,0.1,0.048,4.717870826274936,
True,L63+time,EAKF,0.5,0.1,0.049,4.792568588486632,
True,L63+time,EAKF,0.5,0.1,0.049,4.945349744636276,
True,L63+time,EAKF,0.5,0.1,0.049,4.7170017343653985,
False,L63+time,EAKF,0.5,0.01,0.0,0.33367829082196604,
False,L63+time,EAKF,0.5,0.01,0.0,0.30320026814207945,
False,L63+time,EAKF,0.5,0.01,0.0,0.30330207864522124,
False,L63+time,EAKF,0.5,0.01,0.001,0.39523712804079203,
False,L63+time,EAKF,0.5,0.01,0.001,0.37722425438789026,
False,L63+time,EAKF,0.5,0.01,0.001,0.33945059988135823,
False,L63+time,EAKF,0.5,0.01,0.002,0.46912579254221726,
False,L63+time,EAKF,0.5,0.01,0.002,0.4513015073985466,
False,L63+time,EAKF,0.5,0.01,0.002,0.4809389607330764,
False,L63+time,EAKF,0.5,0.01,0.003,0.5342978127543293,
False,L63+time,EAKF,0.5,0.01,0.003,0.6095812579506966,
False,L63+time,EAKF,0.5,0.01,0.003,0.5775378292698948,
False,L63+time,EAKF,0.5,0.01,0.004,0.6334278106018091,
False,L63+time,EAKF,0.5,0.01,0.004,0.6196836987866442,
False,L63+time,EAKF,0.5,0.01,0.004,0.6202725135328652,
False,L63+time,EAKF,0.5,0.01,0.005,0.7456841430256576,
False,L63+time,EAKF,0.5,0.01,0.005,1.0819005039118859,
False,L63+time,EAKF,0.5,0.01,0.005,0.7904216283275499,
False,L63+time,EAKF,0.5,0.01,0.006,1.1257997763013967,
False,L63+time,EAKF,0.5,0.01,0.006,0.8897094605025946,
False,L63+time,EAKF,0.5,0.01,0.006,1.0431738225256324,
False,L63+time,EAKF,0.5,0.01,0.007,0.8937321688826879,
False,L63+time,EAKF,0.5,0.01,0.007,1.0205166017775844,
False,L63+time,EAKF,0.5,0.01,0.007,1.0755816316709568,
False,L63+time,EAKF,0.5,0.01,0.008,1.077103458251741,
False,L63+time,EAKF,0.5,0.01,0.008,1.1671138235021965,
False,L63+time,EAKF,0.5,0.01,0.008,2.2019495175353194,
False,L63+time,EAKF,0.5,0.01,0.009000000000000001,1.34128986245855,
False,L63+time,EAKF,0.5,0.01,0.009000000000000001,1.1929393052697879,
False,L63+time,EAKF,0.5,0.01,0.009000000000000001,1.5984873307577148,
False,L63+time,EAKF,0.5,0.01,0.01,2.090357374747841,
False,L63+time,EAKF,0.5,0.01,0.01,1.408775922101666,
False,L63+time,EAKF,0.5,0.01,0.01,1.292338792255906,
False,L63+time,EAKF,0.5,0.01,0.011,1.4264388116006153,
False,L63+time,EAKF,0.5,0.01,0.011,1.393530569989676,
False,L63+time,EAKF,0.5,0.01,0.011,1.4083266301414998,
False,L63+time,EAKF,0.5,0.01,0.012,1.757143547435701,
False,L63+time,EAKF,0.5,0.01,0.012,1.9625841913499635,
False,L63+time,EAKF,0.5,0.01,0.012,1.5302422944476084,
False,L63+time,EAKF,0.5,0.01,0.013000000000000001,1.770030524027102,
False,L63+time,EAKF,0.5,0.01,0.013000000000000001,1.7949129798096466,
False,L63+time,EAKF,0.5,0.01,0.013000000000000001,2.232254190488799,
False,L63+time,EAKF,0.5,0.01,0.014,2.0744459608970542,
False,L63+time,EAKF,0.5,0.01,0.014,2.072082553773572,
False,L63+time,EAKF,0.5,0.01,0.014,2.0067537593726232,
False,L63+time,EAKF,0.5,0.01,0.015,2.879748067903291,
False,L63+time,EAKF,0.5,0.01,0.015,2.2704424511655357,
False,L63+time,EAKF,0.5,0.01,0.015,1.9372272512351958,
False,L63+time,EAKF,0.5,0.01,0.016,2.2654781470868457,
False,L63+time,EAKF,0.5,0.01,0.016,1.916265083731302,
False,L63+time,EAKF,0.5,0.01,0.016,2.5366923464694673,
False,L63+time,EAKF,0.5,0.01,0.017,2.1805133900137945,
False,L63+time,EAKF,0.5,0.01,0.017,2.1374583095343573,
False,L63+time,EAKF,0.5,0.01,0.017,2.6451096675854333,
False,L63+time,EAKF,0.5,0.01,0.018000000000000002,2.3543379909758126,
False,L63+time,EAKF,0.5,0.01,0.018000000000000002,2.8066095361794723,
False,L63+time,EAKF,0.5,0.01,0.018000000000000002,2.5761440026625895,
False,L63+time,EAKF,0.5,0.01,0.019,3.179929699312951,
False,L63+time,EAKF,0.5,0.01,0.019,2.8686130691309875,
False,L63+time,EAKF,0.5,0.01,0.019,3.4773292077111915,
False,L63+time,EAKF,0.5,0.01,0.02,3.1038527601985937,
False,L63+time,EAKF,0.5,0.01,0.02,3.104687619271299,
False,L63+time,EAKF,0.5,0.01,0.02,2.8639378898755528,
False,L63+time,EAKF,0.5,0.01,0.021,3.229494959127275,
False,L63+time,EAKF,0.5,0.01,0.021,2.7439859789872023,
False,L63+time,EAKF,0.5,0.01,0.021,3.2647772957713803,
False,L63+time,EAKF,0.5,0.01,0.022,2.396252510018818,
False,L63+time,EAKF,0.5,0.01,0.022,3.1619044145870605,
False,L63+time,EAKF,0.5,0.01,0.022,3.4891453540048545,
False,L63+time,EAKF,0.5,0.01,0.023,2.682892037739818,
False,L63+time,EAKF,0.5,0.01,0.023,3.2958278013403546,
False,L63+time,EAKF,0.5,0.01,0.023,2.7524469074117763,
False,L63+time,EAKF,0.5,0.01,0.024,2.8505909746937834,
False,L63+time,EAKF,0.5,0.01,0.024,3.310451608510643,
False,L63+time,EAKF,0.5,0.01,0.024,2.8183217587618055,
False,L63+time,EAKF,0.5,0.01,0.025,3.770414491274673,
False,L63+time,EAKF,0.5,0.01,0.025,3.715306125832615,
False,L63+time,EAKF,0.5,0.01,0.025,3.2349207987923476,
False,L63+time,EAKF,0.5,0.01,0.026000000000000002,4.066957546598503,
False,L63+time,EAKF,0.5,0.01,0.026000000000000002,3.232361516152916,
False,L63+time,EAKF,0.5,0.01,0.026000000000000002,3.522720186092142,
False,L63+time,EAKF,0.5,0.01,0.027,3.683050769002873,
False,L63+time,EAKF,0.5,0.01,0.027,3.9507224982466873,
False,L63+time,EAKF,0.5,0.01,0.027,3.229952729820542,
False,L63+time,EAKF,0.5,0.01,0.028,3.3855965606730964,
False,L63+time,EAKF,0.5,0.01,0.028,4.406884373645788,
False,L63+time,EAKF,0.5,0.01,0.028,3.5678361253480175,
False,L63+time,EAKF,0.5,0.01,0.029,3.0966343659424824,
False,L63+time,EAKF,0.5,0.01,0.029,3.102827195894267,
False,L63+time,EAKF,0.5,0.01,0.029,4.271167601410228,
False,L63+time,EAKF,0.5,0.01,0.03,4.083783535424411,
False,L63+time,EAKF,0.5,0.01,0.03,3.919651733612968,
False,L63+time,EAKF,0.5,0.01,0.03,3.7829420789150072,
False,L63+time,EAKF,0.5,0.01,0.031,5.289407294157534,
False,L63+time,EAKF,0.5,0.01,0.031,4.812474156871314,
False,L63+time,EAKF,0.5,0.01,0.031,4.08276305306013,
False,L63+time,EAKF,0.5,0.01,0.032,3.4517866525032237,
False,L63+time,EAKF,0.5,0.01,0.032,4.203980970335457,
False,L63+time,EAKF,0.5,0.01,0.032,5.071357483766113,
False,L63+time,EAKF,0.5,0.01,0.033,4.445200005984882,
False,L63+time,EAKF,0.5,0.01,0.033,3.8096330567905623,
False,L63+time,EAKF,0.5,0.01,0.033,4.565979943713615,
False,L63+time,EAKF,0.5,0.01,0.034,4.201164943207043,
False,L63+time,EAKF,0.5,0.01,0.034,4.408299796117066,
False,L63+time,EAKF,0.5,0.01,0.034,4.319325600550907,
False,L63+time,EAKF,0.5,0.01,0.035,5.517601524419788,
False,L63+time,EAKF,0.5,0.01,0.035,3.958276345522858,
False,L63+time,EAKF,0.5,0.01,0.035,3.523638073010994,
False,L63+time,EAKF,0.5,0.01,0.036000000000000004,4.565614418667526,
False,L63+time,EAKF,0.5,0.01,0.036000000000000004,4.887052485835872,
False,L63+time,EAKF,0.5,0.01,0.036000000000000004,4.221779836903384,
False,L63+time,EAKF,0.5,0.01,0.037,5.708673751792566,
False,L63+time,EAKF,0.5,0.01,0.037,4.158088518313279,
False,L63+time,EAKF,0.5,0.01,0.037,5.878301505594366,
False,L63+time,EAKF,0.5,0.01,0.038,4.676529201041213,
False,L63+time,EAKF,0.5,0.01,0.038,4.518976971734277,
False,L63+time,EAKF,0.5,0.01,0.038,5.399134326379466,
False,L63+time,EAKF,0.5,0.01,0.039,5.027680176798591,
False,L63+time,EAKF,0.5,0.01,0.039,5.176862914980766,
False,L63+time,EAKF,0.5,0.01,0.039,5.746634888239196,
False,L63+time,EAKF,0.5,0.01,0.04,4.253241760749877,
False,L63+time,EAKF,0.5,0.01,0.04,4.418869391527203,
False,L63+time,EAKF,0.5,0.01,0.04,5.839639628424047,
False,L63+time,EAKF,0.5,0.01,0.041,4.824113479780845,
False,L63+time,EAKF,0.5,0.01,0.041,4.869364276930114,
False,L63+time,EAKF,0.5,0.01,0.041,4.3160570427445,
False,L63+time,EAKF,0.5,0.01,0.042,5.017329200182671,
False,L63+time,EAKF,0.5,0.01,0.042,4.55104374284199,
False,L63+time,EAKF,0.5,0.01,0.042,5.047515700350895,
False,L63+time,EAKF,0.5,0.01,0.043000000000000003,5.238591622176553,
False,L63+time,EAKF,0.5,0.01,0.043000000000000003,4.870009569552084,
False,L63+time,EAKF,0.5,0.01,0.043000000000000003,5.4062384232305645,
False,L63+time,EAKF,0.5,0.01,0.044,4.968968793709847,
False,L63+time,EAKF,0.5,0.01,0.044,4.450348135434718,
False,L63+time,EAKF,0.5,0.01,0.044,5.6326854759353315,
False,L63+time,EAKF,0.5,0.01,0.045,4.923232401382628,
False,L63+time,EAKF,0.5,0.01,0.045,5.778779138043642,
False,L63+time,EAKF,0.5,0.01,0.045,5.495899349700593,
False,L63+time,EAKF,0.5,0.01,0.046,4.696658479727697,
False,L63+time,EAKF,0.5,0.01,0.046,5.473047219362183,
False,L63+time,EAKF,0.5,0.01,0.046,5.996569470882244,
False,L63+time,EAKF,0.5,0.01,0.047,5.783764234824184,
False,L63+time,EAKF,0.5,0.01,0.047,7.406961528182011,
False,L63+time,EAKF,0.5,0.01,0.047,5.73654367445141,
False,L63+time,EAKF,0.5,0.01,0.048,5.528515089527175,
False,L63+time,EAKF,0.5,0.01,0.048,5.9986830240379625,
False,L63+time,EAKF,0.5,0.01,0.048,5.998162615398716,
False,L63+time,EAKF,0.5,0.01,0.049,6.374346084048676,
False,L63+time,EAKF,0.5,0.01,0.049,5.898791795118044,
False,L63+time,EAKF,0.5,0.01,0.049,5.847311997149243,
False,L63+time,EAKF,0.5,0.05,0.0,0.44227149572088353,
False,L63+time,EAKF,0.5,0.05,0.0,0.37268261020091864,
False,L63+time,EAKF,0.5,0.05,0.0,0.4502335056927884,
False,L63+time,EAKF,0.5,0.05,0.001,0.5566661019705779,
False,L63+time,EAKF,0.5,0.05,0.001,0.4792071524204833,
False,L63+time,EAKF,0.5,0.05,0.001,0.4039310513714084,
False,L63+time,EAKF,0.5,0.05,0.002,0.5526249511554313,
False,L63+time,EAKF,0.5,0.05,0.002,0.5679603859348931,
False,L63+time,EAKF,0.5,0.05,0.002,0.5301820745119667,
False,L63+time,EAKF,0.5,0.05,0.003,0.7106152259763862,
False,L63+time,EAKF,0.5,0.05,0.003,0.7161391037525867,
False,L63+time,EAKF,0.5,0.05,0.003,0.6246666071118143,
False,L63+time,EAKF,0.5,0.05,0.004,0.800644018267465,
False,L63+time,EAKF,0.5,0.05,0.004,0.734075394521034,
False,L63+time,EAKF,0.5,0.05,0.004,0.7089767637867523,
False,L63+time,EAKF,0.5,0.05,0.005,0.7037854842849316,
False,L63+time,EAKF,0.5,0.05,0.005,0.871562583476705,
False,L63+time,EAKF,0.5,0.05,0.005,0.9077803011650633,
False,L63+time,EAKF,0.5,0.05,0.006,1.0147285868292601,
False,L63+time,EAKF,0.5,0.05,0.006,0.8538968494236396,
False,L63+time,EAKF,0.5,0.05,0.006,0.7973945811974124,
False,L63+time,EAKF,0.5,0.05,0.007,1.1057339576511631,
False,L63+time,EAKF,0.5,0.05,0.007,1.1872111471092484,
False,L63+time,EAKF,0.5,0.05,0.007,0.9599077919486603,
False,L63+time,EAKF,0.5,0.05,0.008,1.1106576250766884,
False,L63+time,EAKF,0.5,0.05,0.008,1.1458015063560945,
False,L63+time,EAKF,0.5,0.05,0.008,1.4953009413687,
False,L63+time,EAKF,0.5,0.05,0.009000000000000001,1.3599245567029066,
False,L63+time,EAKF,0.5,0.05,0.009000000000000001,1.1495107233191162,
False,L63+time,EAKF,0.5,0.05,0.009000000000000001,1.3533089185780771,
False,L63+time,EAKF,0.5,0.05,0.01,1.4384501717370086,
False,L63+time,EAKF,0.5,0.05,0.01,1.571242404737101,
False,L63+time,EAKF,0.5,0.05,0.01,2.0728975797444336,
False,L63+time,EAKF,0.5,0.05,0.011,1.694861094766604,
False,L63+time,EAKF,0.5,0.05,0.011,1.4260353577047788,
False,L63+time,EAKF,0.5,0.05,0.011,1.8035739506545139,
False,L63+time,EAKF,0.5,0.05,0.012,1.484287580192265,
False,L63+time,EAKF,0.5,0.05,0.012,1.612532470339825,
False,L63+time,EAKF,0.5,0.05,0.012,1.7006942555002584,
False,L63+time,EAKF,0.5,0.05,0.013000000000000001,1.6433723880198867,
False,L63+time,EAKF,0.5,0.05,0.013000000000000001,1.818721783662631,
False,L63+time,EAKF,0.5,0.05,0.013000000000000001,1.9194041889875824,
False,L63+time,EAKF,0.5,0.05,0.014,1.727679584030084,
False,L63+time,EAKF,0.5,0.05,0.014,1.8145584054525608,
False,L63+time,EAKF,0.5,0.05,0.014,1.8324047726492845,
False,L63+time,EAKF,0.5,0.05,0.015,2.4161793371113776,
False,L63+time,EAKF,0.5,0.05,0.015,1.7765065978220183,
False,L63+time,EAKF,0.5,0.05,0.015,1.8551804052436147,
False,L63+time,EAKF,0.5,0.05,0.016,1.9671075905092406,
False,L63+time,EAKF,0.5,0.05,0.016,2.0789080366689814,
False,L63+time,EAKF,0.5,0.05,0.016,1.9200971885548357,
False,L63+time,EAKF,0.5,0.05,0.017,2.3312779737165075,
False,L63+time,EAKF,0.5,0.05,0.017,2.0332967731324705,
False,L63+time,EAKF,0.5,0.05,0.017,2.4609282265671677,
False,L63+time,EAKF,0.5,0.05,0.018000000000000002,2.2177377385951424,
False,L63+time,EAKF,0.5,0.05,0.018000000000000002,2.259930852465597,
False,L63+time,EAKF,0.5,0.05,0.018000000000000002,3.016834155399052,
False,L63+time,EAKF,0.5,0.05,0.019,2.8623009663161487,
False,L63+time,EAKF,0.5,0.05,0.019,2.9647129814294697,
False,L63+time,EAKF,0.5,0.05,0.019,2.2059915302962376,
False,L63+time,EAKF,0.5,0.05,0.02,3.0939181492857974,
False,L63+time,EAKF,0.5,0.05,0.02,2.3033299053562635,
False,L63+time,EAKF,0.5,0.05,0.02,2.4854890238648304,
False,L63+time,EAKF,0.5,0.05,0.021,2.723409571722664,
False,L63+time,EAKF,0.5,0.05,0.021,3.0282554389904415,
False,L63+time,EAKF,0.5,0.05,0.021,2.4163398503746683,
False,L63+time,EAKF,0.5,0.05,0.022,3.1757480666367988,
False,L63+time,EAKF,0.5,0.05,0.022,2.6857635570961875,
False,L63+time,EAKF,0.5,0.05,0.022,2.6332512242473163,
False,L63+time,EAKF,0.5,0.05,0.023,3.204230875049902,
False,L63+time,EAKF,0.5,0.05,0.023,2.673334721241242,
False,L63+time,EAKF,0.5,0.05,0.023,3.182428424115195,
False,L63+time,EAKF,0.5,0.05,0.024,2.6422698406267053,
False,L63+time,EAKF,0.5,0.05,0.024,3.2584466212496817,
False,L63+time,EAKF,0.5,0.05,0.024,2.8853394132057617,
False,L63+time,EAKF,0.5,0.05,0.025,3.192547955316963,
False,L63+time,EAKF,0.5,0.05,0.025,2.6300131059291942,
False,L63+time,EAKF,0.5,0.05,0.025,3.5244611057551802,
False,L63+time,EAKF,0.5,0.05,0.026000000000000002,2.8652947717392236,
False,L63+time,EAKF,0.5,0.05,0.026000000000000002,4.025086796801876,
False,L63+time,EAKF,0.5,0.05,0.026000000000000002,2.939789663434709,
False,L63+time,EAKF,0.5,0.05,0.027,3.2796565751576336,
False,L63+time,EAKF,0.5,0.05,0.027,3.3838129272872264,
False,L63+time,EAKF,0.5,0.05,0.027,2.9691904198549994,
False,L63+time,EAKF,0.5,0.05,0.028,2.9130962485386926,
False,L63+time,EAKF,0.5,0.05,0.028,4.0482125708062755,
False,L63+time,EAKF,0.5,0.05,0.028,3.0973162940699646,
False,L63+time,EAKF,0.5,0.05,0.029,3.2510691812135826,
False,L63+time,EAKF,0.5,0.05,0.029,3.508057933752412,
False,L63+time,EAKF,0.5,0.05,0.029,3.885781141559989,
False,L63+time,EAKF,0.5,0.05,0.03,3.221548389422757,
False,L63+time,EAKF,0.5,0.05,0.03,3.22470673156985,
False,L63+time,EAKF,0.5,0.05,0.03,4.803591106194926,
False,L63+time,EAKF,0.5,0.05,0.031,3.4107135715708656,
False,L63+time,EAKF,0.5,0.05,0.031,3.6160644527984718,
False,L63+time,EAKF,0.5,0.05,0.031,3.651617210203651,
False,L63+time,EAKF,0.5,0.05,0.032,4.00919525649262,
False,L63+time,EAKF,0.5,0.05,0.032,5.053422201500356,
False,L63+time,EAKF,0.5,0.05,0.032,4.094593296420353,
False,L63+time,EAKF,0.5,0.05,0.033,3.556528234071818,
False,L63+time,EAKF,0.5,0.05,0.033,3.7592830819027077,
False,L63+time,EAKF,0.5,0.05,0.033,4.288014595279864,
False,L63+time,EAKF,0.5,0.05,0.034,4.547534600722628,
False,L63+time,EAKF,0.5,0.05,0.034,4.433180177492065,
False,L63+time,EAKF,0.5,0.05,0.034,4.343638339282557,
False,L63+time,EAKF,0.5,0.05,0.035,3.7278349608987855,
False,L63+time,EAKF,0.5,0.05,0.035,3.461723320016733,
False,L63+time,EAKF,0.5,0.05,0.035,3.9063103832569035,
False,L63+time,EAKF,0.5,0.05,0.036000000000000004,3.7686489441195326,
False,L63+time,EAKF,0.5,0.05,0.036000000000000004,4.944943546995195,
False,L63+time,EAKF,0.5,0.05,0.036000000000000004,3.7810404108165248,
False,L63+time,EAKF,0.5,0.05,0.037,3.7717173262271033,
False,L63+time,EAKF,0.5,0.05,0.037,4.134399670546529,
False,L63+time,EAKF,0.5,0.05,0.037,4.281496422167988,
False,L63+time,EAKF,0.5,0.05,0.038,5.1124449494593485,
False,L63+time,EAKF,0.5,0.05,0.038,4.325643141246549,
False,L63+time,EAKF,0.5,0.05,0.038,5.048524385595005,
False,L63+time,EAKF,0.5,0.05,0.039,4.902384915826621,
False,L63+time,EAKF,0.5,0.05,0.039,4.657388391612314,
False,L63+time,EAKF,0.5,0.05,0.039,4.951021777285946,
False,L63+time,EAKF,0.5,0.05,0.04,4.048106457856214,
False,L63+time,EAKF,0.5,0.05,0.04,4.393904382783243,
False,L63+time,EAKF,0.5,0.05,0.04,5.314780794956316,
False,L63+time,EAKF,0.5,0.05,0.041,4.702792460311795,
False,L63+time,EAKF,0.5,0.05,0.041,4.131802358027719,
False,L63+time,EAKF,0.5,0.05,0.041,4.9516044887455575,
False,L63+time,EAKF,0.5,0.05,0.042,4.4854631040726485,
False,L63+time,EAKF,0.5,0.05,0.042,5.271701013471805,
False,L63+time,EAKF,0.5,0.05,0.042,4.679831620828417,
False,L63+time,EAKF,0.5,0.05,0.043000000000000003,4.392605816890614,
False,L63+time,EAKF,0.5,0.05,0.043000000000000003,4.873310741423062,
False,L63+time,EAKF,0.5,0.05,0.043000000000000003,4.4555568317790355,
False,L63+time,EAKF,0.5,0.05,0.044,4.88605020498627,
False,L63+time,EAKF,0.5,0.05,0.044,4.711046843219867,
False,L63+time,EAKF,0.5,0.05,0.044,5.294469329824381,
False,L63+time,EAKF,0.5,0.05,0.045,4.715980675114475,
False,L63+time,EAKF,0.5,0.05,0.045,5.481058739069479,
False,L63+time,EAKF,0.5,0.05,0.045,5.692238836554816,
False,L63+time,EAKF,0.5,0.05,0.046,5.40063034311413,
False,L63+time,EAKF,0.5,0.05,0.046,5.544888976640674,
False,L63+time,EAKF,0.5,0.05,0.046,5.276880468852598,
False,L63+time,EAKF,0.5,0.05,0.047,4.952834808829354,
False,L63+time,EAKF,0.5,0.05,0.047,5.856271096438753,
False,L63+time,EAKF,0.5,0.05,0.047,5.773135722731422,
False,L63+time,EAKF,0.5,0.05,0.048,5.193129902407663,
False,L63+time,EAKF,0.5,0.05,0.048,5.736992421321832,
False,L63+time,EAKF,0.5,0.05,0.048,5.531941954284746,
False,L63+time,EAKF,0.5,0.05,0.049,6.118680335477627,
False,L63+time,EAKF,0.5,0.05,0.049,6.130713832769156,
False,L63+time,EAKF,0.5,0.05,0.049,5.14018261779433,
False,L63+time,EAKF,0.5,0.1,0.0,0.6488421909310959,
False,L63+time,EAKF,0.5,0.1,0.0,0.8322512510468683,
False,L63+time,EAKF,0.5,0.1,0.0,0.6778355009451246,
False,L63+time,EAKF,0.5,0.1,0.001,0.6928502164889682,
False,L63+time,EAKF,0.5,0.1,0.001,0.6118323574234754,
False,L63+time,EAKF,0.5,0.1,0.001,0.7441687121592415,
False,L63+time,EAKF,0.5,0.1,0.002,0.8297157426972991,
False,L63+time,EAKF,0.5,0.1,0.002,0.7128708276795842,
False,L63+time,EAKF,0.5,0.1,0.002,0.8545519452440831,
False,L63+time,EAKF,0.5,0.1,0.003,0.7573992613098554,
False,L63+time,EAKF,0.5,0.1,0.003,0.7882002812910017,
False,L63+time,EAKF,0.5,0.1,0.003,0.9737400112267883,
False,L63+time,EAKF,0.5,0.1,0.004,0.8534188990169442,
False,L63+time,EAKF,0.5,0.1,0.004,0.9759829761317059,
False,L63+time,EAKF,0.5,0.1,0.004,0.941069131635499,
False,L63+time,EAKF,0.5,0.1,0.005,0.8815456019415723,
False,L63+time,EAKF,0.5,0.1,0.005,0.9637148541539861,
False,L63+time,EAKF,0.5,0.1,0.005,1.094847212981819,
False,L63+time,EAKF,0.5,0.1,0.006,1.1202592783310545,
False,L63+time,EAKF,0.5,0.1,0.006,1.3176727233230825,
False,L63+time,EAKF,0.5,0.1,0.006,1.001007503588355,
False,L63+time,EAKF,0.5,0.1,0.007,1.463952429940284,
False,L63+time,EAKF,0.5,0.1,0.007,1.0620304547633694,
False,L63+time,EAKF,0.5,0.1,0.007,1.1728442043311604,
False,L63+time,EAKF,0.5,0.1,0.008,1.3231043737529824,
False,L63+time,EAKF,0.5,0.1,0.008,1.1953039328588617,
False,L63+time,EAKF,0.5,0.1,0.008,1.3588493692179675,
False,L63+time,EAKF,0.5,0.1,0.009000000000000001,1.8121732971305666,
False,L63+time,EAKF,0.5,0.1,0.009000000000000001,1.496956493646733,
False,L63+time,EAKF,0.5,0.1,0.009000000000000001,1.3013909003916437,
False,L63+time,EAKF,0.5,0.1,0.01,1.4298115303357868,
False,L63+time,EAKF,0.5,0.1,0.01,1.29271580232727,
False,L63+time,EAKF,0.5,0.1,0.01,1.5041218150841702,
False,L63+time,EAKF,0.5,0.1,0.011,2.028640307294241,
False,L63+time,EAKF,0.5,0.1,0.011,1.869113448705839,
False,L63+time,EAKF,0.5,0.1,0.011,1.3889430696896476,
False,L63+time,EAKF,0.5,0.1,0.012,1.8937555333939513,
False,L63+time,EAKF,0.5,0.1,0.012,1.7366152285790812,
False,L63+time,EAKF,0.5,0.1,0.012,1.5810113045905934,
False,L63+time,EAKF,0.5,0.1,0.013000000000000001,1.9210106679786023,
False,L63+time,EAKF,0.5,0.1,0.013000000000000001,1.7032922235481882,
False,L63+time,EAKF,0.5,0.1,0.013000000000000001,2.3465106886760516,
False,L63+time,EAKF,0.5,0.1,0.014,1.6705683690926498,
False,L63+time,EAKF,0.5,0.1,0.014,1.6945496982466282,
False,L63+time,EAKF,0.5,0.1,0.014,2.100615214884195,
False,L63+time,EAKF,0.5,0.1,0.015,2.1242725173898447,
False,L63+time,EAKF,0.5,0.1,0.015,2.1444148856467025,
False,L63+time,EAKF,0.5,0.1,0.015,1.9323617557820834,
False,L63+time,EAKF,0.5,0.1,0.016,2.0841181207157646,
False,L63+time,EAKF,0.5,0.1,0.016,2.015764133082925,
False,L63+time,EAKF,0.5,0.1,0.016,1.8587939472115793,
False,L63+time,EAKF,0.5,0.1,0.017,2.358457468079954,
False,L63+time,EAKF,0.5,0.1,0.017,2.08604650739378,
False,L63+time,EAKF,0.5,0.1,0.017,2.0600418839797454,
